embedding_row	input_index	clean_id	label	split	cluster_id	sequence_length	record_file
1534	1534	seq_4289f8c288cfc5814e34d8dcc77f6c14d05c39c11010321c5d1762e2920f3e2f	0	existing_challenge	seq_4289f8c288cfc5814e34d8dcc77f6c14d05c39c11010321c5d1762e2920f3e2f	89	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ca/ca7fbb9bbe6542851ab84946f947e150fd658a78a38b66d755aa70c8ae940f44.npy
1535	1535	seq_0f9baadcb8a1d324c2bf99d4678b4e7074d4024f2f4e1f403c26d9247876b340	0	existing_challenge	seq_0f9baadcb8a1d324c2bf99d4678b4e7074d4024f2f4e1f403c26d9247876b340	89	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/76/76455f43355ff40cc01b960018aa782c05083b29504e511213a78d3e12cd6b0b.npy
1536	1536	seq_26468ae1fd3924def33a458eca80fd1a440fe3e19a260eae8ecb4da2456af2d1	0	existing_challenge	seq_26468ae1fd3924def33a458eca80fd1a440fe3e19a260eae8ecb4da2456af2d1	84	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f6/f6eabdaa9a93c2e0ac52e44ba2434068d324d4837342728cac0b5c719888f2af.npy
1537	1537	seq_85687008c9396022d27c3269e17c25420107f26b2731257f0473b8ad917b2ca2	0	existing_challenge	seq_85687008c9396022d27c3269e17c25420107f26b2731257f0473b8ad917b2ca2	72	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b2/b297da0cedca4e06099c2e58d1acc2aafacd0677b0b7d84bddb5f611a6925cf2.npy
1538	1538	seq_aaf079565f7d9a04e8f68717a44dfb908664f97ea0b768d34ada8d1effce242e	0	existing_challenge	seq_aaf079565f7d9a04e8f68717a44dfb908664f97ea0b768d34ada8d1effce242e	65	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ff/ff4d1d7bf04eae16ca4709d18e96d2808611d72f0f7cd7863ab5a3c1498c1b36.npy
1539	1539	seq_dbfb0b00c153c1f5960caa2101c25d0ccd0b68aa12279fd0d06c0c3cbed5ba60	0	existing_challenge	seq_dbfb0b00c153c1f5960caa2101c25d0ccd0b68aa12279fd0d06c0c3cbed5ba60	63	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/dd/dd1580c0d24a3ddce6d6b57dcaf845d1a587b8d6b814a5adbf2dff2cb1b39710.npy
1540	1540	seq_dd8f53e77277500396b0cbe4009535fbe68d0d74c2cdbca15393de94cb802f57	0	existing_challenge	seq_dd8f53e77277500396b0cbe4009535fbe68d0d74c2cdbca15393de94cb802f57	60	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f1/f1fba0d6f07102bdab6d107891f024dbcfc80c8c62634975d9edd9c0e02105d4.npy
1541	1541	seq_d2bb765cf6b2e85279e1f774b51f143bef624a6be31fcccc861179fc5247b922	0	existing_challenge	seq_d2bb765cf6b2e85279e1f774b51f143bef624a6be31fcccc861179fc5247b922	1287	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/75/753c24a8489a43dcf1e0e42e9e946ab6e1c99fa2a92c44d13e0d4d65e736e61b.npy
1542	1542	seq_8961721e0f049e92ef11f3ba1a93dc974a47da35a82f0f9fc968da099094b74c	0	existing_challenge	seq_8961721e0f049e92ef11f3ba1a93dc974a47da35a82f0f9fc968da099094b74c	830	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/62/62b2263d2e5d506f58f33e151558e8ba7f1c051e61d103b9f54326d1854549c3.npy
1543	1543	seq_bd851427aadff39a26ccdc649fbfe04055c781f57b1a6a5cdcef2fabd24130c5	0	existing_challenge	seq_bd851427aadff39a26ccdc649fbfe04055c781f57b1a6a5cdcef2fabd24130c5	754	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/20/20383e7f6205b64888974bc0d91259762a1bdd5bf7b94fe0476835cc6a4e13a4.npy
1544	1544	seq_29e783092c1e7f007553fa1d693609b6050133ef4afda255bf66086a0c9d86c3	0	existing_challenge	seq_29e783092c1e7f007553fa1d693609b6050133ef4afda255bf66086a0c9d86c3	712	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7c/7c2ebd0630e2112849a19545de878c84513057dcbf12da58e07499f3cd74a160.npy
1545	1545	seq_80f3c7482d45e1da390d82712dc83776aced9d3ba52feaf62c3a11908a22bc28	0	existing_challenge	seq_80f3c7482d45e1da390d82712dc83776aced9d3ba52feaf62c3a11908a22bc28	713	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f4/f4180c56265b31df7c17bc9fc0e00b99d3b47c1b44ed0393bf9772b98cce9e88.npy
1546	1546	seq_bb91e063c007c4ec5f18a7a091bf97a158c6b2229bdb0746f512026d471b6e36	0	existing_challenge	seq_bb91e063c007c4ec5f18a7a091bf97a158c6b2229bdb0746f512026d471b6e36	706	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/69/69b9cd81d240e81b68b7e98c52da40eca3488ef77899cce8965847724d04d0e3.npy
1547	1547	seq_30a71407be2e34039432f716bdc7a0631bf0873b5d4ce72718dde70417f20242	0	existing_challenge	seq_30a71407be2e34039432f716bdc7a0631bf0873b5d4ce72718dde70417f20242	690	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/4f/4f1fae18918aba1fe99bb2281a64b367c800d15acb8c932f475ae48a18dc9494.npy
1548	1548	seq_b4d134e85ed3f3e5cf34c304a2c023a3f496405402aba784e3b6410cbf521fa4	0	existing_challenge	seq_b4d134e85ed3f3e5cf34c304a2c023a3f496405402aba784e3b6410cbf521fa4	667	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c0/c0316302b4250265563d793098ddf991a3992a855f0c6bb0b8bfbd33c7fee321.npy
1549	1549	seq_1d153face0008e5fa33edc4e7d131755ffd2cc3643e3b9ddbdd7053b7ac42e06	0	existing_challenge	seq_1d153face0008e5fa33edc4e7d131755ffd2cc3643e3b9ddbdd7053b7ac42e06	633	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/41/41ed53e90b9682d6fb6068c60a3e662b763410622599b11ae4378705e395d4da.npy
1550	1550	seq_1a6f44743b18061bb956e33a30802b752dbda685a6dc22146ca233e5a5728674	0	existing_challenge	seq_1a6f44743b18061bb956e33a30802b752dbda685a6dc22146ca233e5a5728674	629	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f5/f5336fa7421ce3aad266bce10e19a6e25f4036c6dc855e7144c4fb7b52750ad5.npy
1551	1551	seq_119dc5711171efc8493c520008fe2057927f7703a20e30f0cf0763196b8dc9db	0	existing_challenge	seq_119dc5711171efc8493c520008fe2057927f7703a20e30f0cf0763196b8dc9db	565	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/14/1484bbd488362856a5ed194c857c6adf7d3345785ba36c72510a03c07b929785.npy
1552	1552	seq_b6132e514b2ed4da2816765d0bd12147f364587b2c4f7640e8c3bc400cbfcace	0	existing_challenge	seq_b6132e514b2ed4da2816765d0bd12147f364587b2c4f7640e8c3bc400cbfcace	591	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5e/5e37280363066277bfb59b22730a2692f19afcbc03f180371e87b88b26639a61.npy
1553	1553	seq_4319ca4ccb8d43c4a1514d9b8ea713d92ac6c054bb1095b6817d7c494ac2cb3e	0	existing_challenge	seq_4319ca4ccb8d43c4a1514d9b8ea713d92ac6c054bb1095b6817d7c494ac2cb3e	570	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/10/101502488a5ccccaf4e7cec838c448965bcdf240a40e00d1245e90eddd2e5e1e.npy
1554	1554	seq_4df99edc5b647e6398b514909f169baa3255fbc7b6dd351fa3eb7a41bfcffa49	0	existing_challenge	seq_4df99edc5b647e6398b514909f169baa3255fbc7b6dd351fa3eb7a41bfcffa49	547	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a9/a9be14522e4df27dcf8a21ae6e9b637b039f013a9686aecf4e9c0189f7b66f4a.npy
1555	1555	seq_a359a460fb4146d71b0068a617f610e2b1cdf2951115e78c73ef205394570c92	0	existing_challenge	seq_a359a460fb4146d71b0068a617f610e2b1cdf2951115e78c73ef205394570c92	562	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/28/2839328a6e5523698b18adb70ef77546a009732ff210b22a0e660a0451367148.npy
1556	1556	seq_a5c48b53281d24efdd8dd646e73e0da32544e19fcc3efe1226719c1e475187a6	0	existing_challenge	seq_a5c48b53281d24efdd8dd646e73e0da32544e19fcc3efe1226719c1e475187a6	551	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7f/7f6282a4af75bf797eda8b894dd41c35682b882a782fcdf779c3e06813ef9cd5.npy
1557	1557	seq_3c51940c155f4d1809f068786977a4c5315983a105a8124d06a4e02fa1a247ce	0	existing_challenge	seq_3c51940c155f4d1809f068786977a4c5315983a105a8124d06a4e02fa1a247ce	526	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/3d/3dfd7f09275f47d9fd7f7f80e9d5a87e06ec848bd00a3c2837c7bcb773822d6f.npy
1558	1558	seq_200786495c4e979bc7a846edefe20dae01731cb5f2458c634031d7cedbae55fe	0	existing_challenge	seq_200786495c4e979bc7a846edefe20dae01731cb5f2458c634031d7cedbae55fe	516	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b5/b55b4628a504ac853b46f6b591c24071a4863e1391a7360f6d60e7616970fa51.npy
1559	1559	seq_a94360f3196659799f7e67cb5bb2d72cc1c26d07e56738536f0170a5cf4c0b6c	0	existing_challenge	seq_a94360f3196659799f7e67cb5bb2d72cc1c26d07e56738536f0170a5cf4c0b6c	508	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/59/59775c13ed712e155b85fca6c766077a21bde0d44d9f43a3170147e40badea95.npy
1560	1560	seq_b4e8e5d58b39d86f83131cd9b69186926f5ad8b7865d13fcc70add2bfcf420b7	0	existing_challenge	seq_b4e8e5d58b39d86f83131cd9b69186926f5ad8b7865d13fcc70add2bfcf420b7	488	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/eeeddd9e866f462d97acca353f76e164150d3281f6e08fb48c761dcb7de65685.npy
1561	1561	seq_0e26ec8b12bab7192bb2cb0ea202473b813aa9cd5c761692666778e450c76eaa	0	existing_challenge	seq_0e26ec8b12bab7192bb2cb0ea202473b813aa9cd5c761692666778e450c76eaa	500	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/eb/eb6d50faf5ca34961e76dfde9b5f781727b8e5f6d84c8285283c4d72a36e2c0e.npy
1562	1562	seq_3f5c0f006995f8c8eb0e97c6a4bd4d28d661dbd9ac58a034fd062cae8b167b61	0	existing_challenge	seq_3f5c0f006995f8c8eb0e97c6a4bd4d28d661dbd9ac58a034fd062cae8b167b61	490	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f4/f41bec9a4b32cb696d531d7d88bb5588f026dcdd5f54d49e1b4d31442ee32ace.npy
1563	1563	seq_e9f44b8fca5b88fa51ad8fe4a33cb9771d2536799bde796a164e87549bcd06a4	0	existing_challenge	seq_e9f44b8fca5b88fa51ad8fe4a33cb9771d2536799bde796a164e87549bcd06a4	461	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/77/77ac5c0fe21e12733fe5f49a9afeea411978c09736ac4c5fb6b6ce40c47571b4.npy
1564	1564	seq_69d5fab69c166375b129709c3999df42347e0593f48d5022cff0e95cb84c682a	0	existing_challenge	seq_69d5fab69c166375b129709c3999df42347e0593f48d5022cff0e95cb84c682a	460	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/d4/d4a185aea5da7acd9ce829bc95dbc67450a88af3651e10fbd84d30ef3f8aa8ff.npy
1565	1565	seq_0387d89c18478f96990a03e0113c33494d32ef7601304c168d8f3bd21ed6746a	0	existing_challenge	seq_0387d89c18478f96990a03e0113c33494d32ef7601304c168d8f3bd21ed6746a	432	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/96/967736cd37833a27c68750126344bd9ddeae435d3f892ea5f5f582c303b1d93f.npy
1566	1566	seq_cdbcb18a38ff124e0e6e4f5fcab417259ae4953081bad5c53568c4370b2240f2	0	existing_challenge	seq_cdbcb18a38ff124e0e6e4f5fcab417259ae4953081bad5c53568c4370b2240f2	439	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ec/ec34d9a9c247ac1f542001244dd094319b3d4a8e62cb170acc7869bf5f56ce56.npy
1567	1567	seq_e3e1c400ea4b29858e6afe07b83b87b810c314e49e3c617b9e33b83f277126ea	0	existing_challenge	seq_e3e1c400ea4b29858e6afe07b83b87b810c314e49e3c617b9e33b83f277126ea	438	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/73/739429f8560db12530c784e0b7ccca9261a70ad76c3047519c72b71f189e966d.npy
1568	1568	seq_e3b560b3496f16a987e8186b55fb9af8c6c61cb222061bd989d50f574588a1a0	0	existing_challenge	seq_e3b560b3496f16a987e8186b55fb9af8c6c61cb222061bd989d50f574588a1a0	429	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/f6/f6c3b25d207798d6faab6311aa7f3610e1f878f350bbc91e0812f8b0b285e066.npy
1569	1569	seq_c87d1d61ff0c183ad4d20ab04e339f6ca26787222dbbc5340c1d2a5ce08eea09	0	existing_challenge	seq_c87d1d61ff0c183ad4d20ab04e339f6ca26787222dbbc5340c1d2a5ce08eea09	436	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7f/7f5b6059a42fb4bb0f326cd3f219306f632f706d2c6e442abe6d8194b7f3b947.npy
1570	1570	seq_3194248d8be2533f8d73f876bfc1e46f635c2e6a3f8690b2747ecf0845b0a322	0	existing_challenge	seq_3194248d8be2533f8d73f876bfc1e46f635c2e6a3f8690b2747ecf0845b0a322	430	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ee/ee6d2807a1d883f54406849c3b5313eb5ef572fc3f4bdcf52d87c33c55639c20.npy
1571	1571	seq_65d41211ff41b0ddf8b36efb26655e4334907486db6967893facb515f4fc0fbc	0	existing_challenge	seq_65d41211ff41b0ddf8b36efb26655e4334907486db6967893facb515f4fc0fbc	412	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/91/9182e2682b3a48588d616524f4bb32cfe98dced8fe60a200c9ae19fb8f9b23a3.npy
1572	1572	seq_f024d2c6903c9cb08a94f9aed69ca084b507704226bc8c69f03923ae02f84c41	0	existing_challenge	seq_f024d2c6903c9cb08a94f9aed69ca084b507704226bc8c69f03923ae02f84c41	412	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a4/a48f9dfdb69cc5e7d36beec87117a2545c9db147836449a1fe86282ddd73ddbb.npy
1573	1573	seq_1fc987132f5ecfa3e14e6609987b3882faef6c9ab64ba0ce14e1d7681fae150b	0	existing_challenge	seq_1fc987132f5ecfa3e14e6609987b3882faef6c9ab64ba0ce14e1d7681fae150b	404	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/10/105b0d86168c9b4a11352d7b7c92589905031245c686f955a8d5fefea6c7beae.npy
1574	1574	seq_46528989f14588e12294249293c53939b1fdb18f76fa82d42b3b1cddacb41216	0	existing_challenge	seq_46528989f14588e12294249293c53939b1fdb18f76fa82d42b3b1cddacb41216	386	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ac/ac45d7ce97fa5f741a3e553ccd72a1a13ffed2edfde3a471c34834af622f0826.npy
1575	1575	seq_47a0ceb07ee6353a2ae7689c1f04ca0b5e3458031a28f96eee99c14d11db82b8	0	existing_challenge	seq_47a0ceb07ee6353a2ae7689c1f04ca0b5e3458031a28f96eee99c14d11db82b8	398	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b2/b2c7734becb8c61d4215a22e35896a65965def553107e95cdbce5611eccfa422.npy
1576	1576	seq_ea63e6afd530f12eef68434e4550c68baf74a6f70432b952587a62076523157f	0	existing_challenge	seq_ea63e6afd530f12eef68434e4550c68baf74a6f70432b952587a62076523157f	396	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/75/75cea6c6fbd6753f3259be5ab1742a19eb19b4d1bf672da8957cf07e357d0e8c.npy
1577	1577	seq_1992df7fc3c59277f95ad927f7bf0d56e79a17f6c3ca0f4a0e5435574a94502a	0	existing_challenge	seq_1992df7fc3c59277f95ad927f7bf0d56e79a17f6c3ca0f4a0e5435574a94502a	392	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/07/07eecab51d3d496abe656230e6d61b95e4d8eab41fa4e440d9711a942e440ee0.npy
1578	1578	seq_f4091732464572b242fdab8f0074899d2481b28b76d70477b6820f998e3076ba	0	existing_challenge	seq_f4091732464572b242fdab8f0074899d2481b28b76d70477b6820f998e3076ba	388	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/5e/5edc526d534769703fe269f7b1df7bf34065ce000ef08c316c1c665f0a0898db.npy
1579	1579	seq_3cf3c00a60511e7832d32bf87b6bfb28fdb3737f10c997e9b74fb8941380027a	0	existing_challenge	seq_3cf3c00a60511e7832d32bf87b6bfb28fdb3737f10c997e9b74fb8941380027a	385	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/a4/a433eebbca8f1ad2e640b2138659eebfa4a45a283895d4d589fd292b9e08ba1e.npy
1580	1580	seq_fdb3d3e6ec10ac31f4c9212756c3bb65e2911f8e6970a464fcc19d28012d40b6	0	existing_challenge	seq_fdb3d3e6ec10ac31f4c9212756c3bb65e2911f8e6970a464fcc19d28012d40b6	383	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/53/53ef2d1bed251b27857ee4ad692f1292f258c4c632d117ba008baa35330da3ee.npy
1581	1581	seq_ea61cccfe94f3efdbd4c2ef3cb5b353b88c49323b461a82960bb27ea0864136a	0	existing_challenge	seq_ea61cccfe94f3efdbd4c2ef3cb5b353b88c49323b461a82960bb27ea0864136a	370	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/ac/acbe54e32653242b2ab666ba2b1b2a768d8457c96e71beac91664820c556caae.npy
1582	1582	seq_84ac4f059a27d4e82597945af752e4c0e693a3277503ba2afa92da6449becd03	0	existing_challenge	seq_84ac4f059a27d4e82597945af752e4c0e693a3277503ba2afa92da6449becd03	369	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fb/fba23f5406ed1669b660e717a8b25bd73fa5f2e46cd7dcf7928922a2ed8322ae.npy
1583	1583	seq_e4d604e8c8f2c2a16280db548db1ba394d638ed31532766311d0c28895ef3fa5	0	existing_challenge	seq_e4d604e8c8f2c2a16280db548db1ba394d638ed31532766311d0c28895ef3fa5	365	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/dc/dc8eb888e92dee25a8b0371bc1a0609258930cd690aa3f7e2f37a3a1ababb480.npy
1584	1584	seq_4364fe50094ac27a45f5ebb1c89a22388608aae33f0e44eb52eb457fd8e169a6	0	existing_challenge	seq_4364fe50094ac27a45f5ebb1c89a22388608aae33f0e44eb52eb457fd8e169a6	361	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7d/7dc9290ea0c82764e6e1c860ae60dfec413bb498e2eb34c657c2958658e3dbdb.npy
1585	1585	seq_a6e69e763a6399093029b513d94ddd57eb89da9c0c69b7e0a3a5b473f2942df7	0	existing_challenge	seq_a6e69e763a6399093029b513d94ddd57eb89da9c0c69b7e0a3a5b473f2942df7	357	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/88/888aa1f80e8da65ca472308ec500f3b8171fb7a1bd2b9c47f29db72dc811a95e.npy
1586	1586	seq_14098d1785c10ab098d41d5c3aa401577e0e4a113684f82d56da72c39053d78c	0	existing_challenge	seq_14098d1785c10ab098d41d5c3aa401577e0e4a113684f82d56da72c39053d78c	354	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/46/4668336bfc6231a2e0a7af3360f735309e963072b5c257735899b3ab2202579c.npy
1587	1587	seq_1b3f0c3f15da0cf4323d7fe58af409db0ef7ac4de420202b1dc098064859dea7	0	existing_challenge	seq_1b3f0c3f15da0cf4323d7fe58af409db0ef7ac4de420202b1dc098064859dea7	344	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/72/7215072df9f959567fa0e21074d2c765f70804cba5d831b3a70288e01d1d5a9b.npy
1588	1588	seq_5311dfd345dcab5d888141fd069d264c841d7a09437c1a395b5f27e5c13c2fa6	0	existing_challenge	seq_5311dfd345dcab5d888141fd069d264c841d7a09437c1a395b5f27e5c13c2fa6	348	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/06/06255cc9ade7e3d7317fbacdfbf6b6fe3b47e1b5edaf1bd7c194362baa79e0bf.npy
1589	1589	seq_a873665e995d590040edcd7acd3b6717ead6a5056d3fcf0d4053b69a12451876	0	existing_challenge	seq_a873665e995d590040edcd7acd3b6717ead6a5056d3fcf0d4053b69a12451876	334	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/91/91b7eeb44a0ed3b252e9b7ac9b5066576e398acb272f8bee9054e17a33e8c2ec.npy
1590	1590	seq_4ad049292eb9e50d9c3173da5059ff0cba2676ec7d868b0c4400e07afa48f6d0	0	existing_challenge	seq_4ad049292eb9e50d9c3173da5059ff0cba2676ec7d868b0c4400e07afa48f6d0	344	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/91/913e18edd24a70f1315c648c6883c227652c8e67c0ad92961da17fba09200a3d.npy
1591	1591	seq_f434ebe3f80140c8f226265ce0086667044f06adc199d37b2deb4ef0c083a120	0	existing_challenge	seq_f434ebe3f80140c8f226265ce0086667044f06adc199d37b2deb4ef0c083a120	344	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/7a/7aed35bd118b5ebbcdfc7e170f03129482e600d4fa81b079afabafab4d4bcad8.npy
1592	1592	seq_82750a54ad0fdf2956e0c8d6c46b7dd2272e2bcc6d9979f03ab87ca8092afe6d	0	existing_challenge	seq_82750a54ad0fdf2956e0c8d6c46b7dd2272e2bcc6d9979f03ab87ca8092afe6d	339	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/65/65f3894ce1e28e40f0ec854cec0696b4767adf38d61ca02c8979a0ee35eec433.npy
1593	1593	seq_c8287f90fd811b495801b51a7aea8072c5dd3c04adc7121527feb06c54d21860	0	existing_challenge	seq_c8287f90fd811b495801b51a7aea8072c5dd3c04adc7121527feb06c54d21860	336	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/fe/fe5ef7a71f854037198cec7971ef76e71c6adc1c78be31cbd090b7a002df8507.npy
1594	1594	seq_4d0d9587f439836407a7cd6d279f7d0812e949d7b0ca691be3ece2b83b99104d	0	existing_challenge	seq_4d0d9587f439836407a7cd6d279f7d0812e949d7b0ca691be3ece2b83b99104d	336	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e0/e03f3bf5f25b65a256089c95da2a4f3eebe1fae08f9d80e2004cf846d2547586.npy
1595	1595	seq_b00ae955c34dd13945d8d53ebce9b0160afb875a818e9d036fad14a41de763db	0	existing_challenge	seq_b00ae955c34dd13945d8d53ebce9b0160afb875a818e9d036fad14a41de763db	328	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/77/77547f8a0b26f8093cc72a0428b5017f88bf643bd11bcefe2b1afa1187fdcb1a.npy
1596	1596	seq_cabdef81afeef16ecaf831e2217a1ffbb3662a09e3f434b50f8facc96d2e07e7	0	existing_challenge	seq_cabdef81afeef16ecaf831e2217a1ffbb3662a09e3f434b50f8facc96d2e07e7	322	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/b4/b481d368bcd1b72689509499ac39dff20f9856449875d6f35f527469aa4cd47e.npy
1597	1597	seq_ccdf4c42f47d7f42b42c4d83d2bd48eab936c44373fdeb2a63fe0185e0057b5e	0	existing_challenge	seq_ccdf4c42f47d7f42b42c4d83d2bd48eab936c44373fdeb2a63fe0185e0057b5e	308	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/94/94eee65811f074997b0d0442715ae0d045a8d1bb3c04093c0b08fa5cad8ffd9e.npy
1598	1598	seq_609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555	0	existing_challenge	seq_609806ba0c4007dff5885a6a3d902fa5e0af07620e9d7f8946b390f385bc3555	302	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/33/33728f2c088e903ddfc69845cb0ecf0d7adec133eafb66dc6b0bb1515acc506f.npy
1599	1599	seq_3f01c4ccb3c6285cc18c21445d7683f59fd9db4b7688e23c4bfc0dcda9e6d7b1	0	existing_challenge	seq_3f01c4ccb3c6285cc18c21445d7683f59fd9db4b7688e23c4bfc0dcda9e6d7b1	297	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/12/12703e4cd98f02da8715cd9a26fc56ef3dd52b2ec400bc35caabfaa96d171575.npy
1600	1600	seq_36b888243c1f6595dbe1a0ee8210a929010913dd19355b2b5e9a6cbb0eb81a3e	0	existing_challenge	seq_36b888243c1f6595dbe1a0ee8210a929010913dd19355b2b5e9a6cbb0eb81a3e	295	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/0c/0caafb00c835912cf44e88f138bb134a1a198a2db1031198b526388529a729ef.npy
1601	1601	seq_a860651d2a51578321b4a8c0f4190d3ee8ec80005786d7e6fcf3b24b13f0b25e	0	existing_challenge	seq_a860651d2a51578321b4a8c0f4190d3ee8ec80005786d7e6fcf3b24b13f0b25e	276	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c0/c070238c2226ee7860ad4e3558425a79bb0db5074a8ddd22c9cf595a4a7ba745.npy
1602	1602	seq_d831479c030c117bcb13a5511a2738575533fd8c533008736c83a505e525987a	0	existing_challenge	seq_d831479c030c117bcb13a5511a2738575533fd8c533008736c83a505e525987a	276	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/e6/e6a019d9ff6cbc3ba031b0e2523c83c72f37550e27224249b8da61b043aa8f9f.npy
1603	1603	seq_fc67a5ff3a12ec7a742a3c8e2a83ddfbcc8bcb649f0207b9454ee509deadd2c3	0	existing_challenge	seq_fc67a5ff3a12ec7a742a3c8e2a83ddfbcc8bcb649f0207b9454ee509deadd2c3	284	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/6a/6a60bd9253c372e288ffccda883f408363e8803a14f4548760e7b91208bdaea7.npy
1604	1604	seq_956c9c3503dcf5fbd4328d28579aaf4e947fd8f4537f6dfdae926ee66eb78ee6	0	existing_challenge	seq_956c9c3503dcf5fbd4328d28579aaf4e947fd8f4537f6dfdae926ee66eb78ee6	282	/home/lvfang/ESMC_halophile/R3_existing_challenge_v1_output/esm2/records/c0/c0e56d6eb51d7f6a0c99038bfcbb9cd88290555494034b06528e1c71a10ebacf.npy
