record_order	clean_id	record_id	dataset	label	sequence_sha256	strict40_independent	strict25_independent	final_v3_calibrated_probability	final_v3_threshold	final_v3_prediction
1359	seq_d75f454f2833e033459329595556c8a48758f89cbcb0ca8624d5b1b19561e939	HCNEW1360	haloclass_newtest1402	1	d75f454f2833e033459329595556c8a48758f89cbcb0ca8624d5b1b19561e939	True	True	0.9957612434546981	0.47000000000000003	1
1360	seq_6eca18496a6a3d81ae187e8774df9ce5a5a18ece7074c67abd867ef028bb654e	HCNEW1361	haloclass_newtest1402	0	6eca18496a6a3d81ae187e8774df9ce5a5a18ece7074c67abd867ef028bb654e	True	True	0.2570317718038836	0.47000000000000003	0
1361	seq_0201c7d1c874af2ce735f2f0e1b5e0ffa8cbbd9e2efc1d1f7d36a38cafaa0689	HCNEW1362	haloclass_newtest1402	0	0201c7d1c874af2ce735f2f0e1b5e0ffa8cbbd9e2efc1d1f7d36a38cafaa0689	True	True	0.8575850869410572	0.47000000000000003	1
1362	seq_e5c944e017911dd0988f5b09ea81a65b7bdd920877732579fae352b59ab87e69	HCNEW1363	haloclass_newtest1402	1	e5c944e017911dd0988f5b09ea81a65b7bdd920877732579fae352b59ab87e69	True	True	0.9996063783082771	0.47000000000000003	1
1363	seq_e981095c7b7b48e79b17a6522e71efb76d2b30ea459617878373a201f6773dbc	HCNEW1364	haloclass_newtest1402	1	e981095c7b7b48e79b17a6522e71efb76d2b30ea459617878373a201f6773dbc	True	True	0.9998700663383724	0.47000000000000003	1
1364	seq_b73f0dd0dad436dc683ec2740b9a544dc70c9bf75b10b876066012d9621ae3c0	HCNEW1365	haloclass_newtest1402	1	b73f0dd0dad436dc683ec2740b9a544dc70c9bf75b10b876066012d9621ae3c0	True	True	0.9806182482906033	0.47000000000000003	1
1365	seq_9f379c19906e7c08e91782924f81c8af7216ad5d62cf8c2760fa9ec92d010d0d	HCNEW1366	haloclass_newtest1402	0	9f379c19906e7c08e91782924f81c8af7216ad5d62cf8c2760fa9ec92d010d0d	True	True	0.9507349552423839	0.47000000000000003	1
1366	seq_81c5da6d49b46232fb523a5835907a903aa39bb8a843091b4a25eb586933e885	HCNEW1367	haloclass_newtest1402	0	81c5da6d49b46232fb523a5835907a903aa39bb8a843091b4a25eb586933e885	True	True	0.7884241718606446	0.47000000000000003	1
1367	seq_2875641c3cfa03009af3956c8fb94b361bcc769d51c6212afa67cea2ffe833ed	HCNEW1368	haloclass_newtest1402	1	2875641c3cfa03009af3956c8fb94b361bcc769d51c6212afa67cea2ffe833ed	True	True	0.9985534102619209	0.47000000000000003	1
1368	seq_5a9496e6bc991999bfcad26de64c23370471a1c238d3990b5f0878cd6f416887	HCNEW1369	haloclass_newtest1402	1	5a9496e6bc991999bfcad26de64c23370471a1c238d3990b5f0878cd6f416887	True	True	0.1991226303110312	0.47000000000000003	0
1369	seq_bfa869decf2b6aee07fe31129e628851192ee53b696a9ca7f42c966c44482a3d	HCNEW1370	haloclass_newtest1402	1	bfa869decf2b6aee07fe31129e628851192ee53b696a9ca7f42c966c44482a3d	True	True	0.9971425889696267	0.47000000000000003	1
1370	seq_b84eaacf5a0ea41f6d8873b5d934ca91b8849337c05f2954cd1cb8c1433ba80b	HCNEW1371	haloclass_newtest1402	0	b84eaacf5a0ea41f6d8873b5d934ca91b8849337c05f2954cd1cb8c1433ba80b	True	True	0.11901818508140591	0.47000000000000003	0
1371	seq_bcaff0b55b90727edc69afc39a35c7b1f444a1ed50f0d88d473d4529d95cfe40	HCNEW1372	haloclass_newtest1402	0	bcaff0b55b90727edc69afc39a35c7b1f444a1ed50f0d88d473d4529d95cfe40	True	True	0.11652875396027645	0.47000000000000003	0
1372	seq_84509181a0257874da042fce1f740103d5c037e93483030ac508037ffe627f5a	HCNEW1373	haloclass_newtest1402	1	84509181a0257874da042fce1f740103d5c037e93483030ac508037ffe627f5a	True	True	0.9974758344115352	0.47000000000000003	1
1373	seq_67c9554e2f60b343a5cfc054ce48a3a7ffa726e5dd40407e571ad36191e1c229	HCNEW1374	haloclass_newtest1402	0	67c9554e2f60b343a5cfc054ce48a3a7ffa726e5dd40407e571ad36191e1c229	True	True	0.0008306820216389942	0.47000000000000003	0
1374	seq_9b1f2f12e95ec99828347ed212529afe962558f291ed47010b7ea05611901ebe	HCNEW1375	haloclass_newtest1402	0	9b1f2f12e95ec99828347ed212529afe962558f291ed47010b7ea05611901ebe	True	True	0.7965723707004214	0.47000000000000003	1
1375	seq_5ed44655d393d41f1a2915c944dd998458976a7b628a9c4a6402ed1aebb18d40	HCNEW1376	haloclass_newtest1402	0	5ed44655d393d41f1a2915c944dd998458976a7b628a9c4a6402ed1aebb18d40	True	True	0.030935439219535895	0.47000000000000003	0
1376	seq_5fab2733adf71741bfdeacd2e2ad952c4cc7e3816094fdc7e2139e9e280ff55b	HCNEW1377	haloclass_newtest1402	0	5fab2733adf71741bfdeacd2e2ad952c4cc7e3816094fdc7e2139e9e280ff55b	True	True	0.9983626548176122	0.47000000000000003	1
1377	seq_97c6c59d1930616ea51d4e84e65b9baafb2d3755f4f2d85c17955eb9a6bef648	HCNEW1378	haloclass_newtest1402	0	97c6c59d1930616ea51d4e84e65b9baafb2d3755f4f2d85c17955eb9a6bef648	True	True	0.4280477253776293	0.47000000000000003	0
1378	seq_1a0f5ac9d67fda019cb376a83f668f791b275ad31345dc5b655ea45c311c8814	HCNEW1379	haloclass_newtest1402	0	1a0f5ac9d67fda019cb376a83f668f791b275ad31345dc5b655ea45c311c8814	True	True	0.0653320748839302	0.47000000000000003	0
1379	seq_efcdc5b7ef91a06b3b94dfc2f028ad2d5ec8958e2fc37c6bba9e8847e6a5ab1f	HCNEW1380	haloclass_newtest1402	0	efcdc5b7ef91a06b3b94dfc2f028ad2d5ec8958e2fc37c6bba9e8847e6a5ab1f	True	True	0.9967640061767127	0.47000000000000003	1
1380	seq_d90791b61c3d326f98ea4f73296ed9a4b6ffd363ebcafbe8b1b7efc797868b88	HCNEW1381	haloclass_newtest1402	0	d90791b61c3d326f98ea4f73296ed9a4b6ffd363ebcafbe8b1b7efc797868b88	True	True	0.9844242990846988	0.47000000000000003	1
1381	seq_c0bcada007d03685868dcfa28883978bc0c7f44903334b156bdcbaba5112c5f7	HCNEW1382	haloclass_newtest1402	0	c0bcada007d03685868dcfa28883978bc0c7f44903334b156bdcbaba5112c5f7	True	True	0.038346839190605116	0.47000000000000003	0
1382	seq_ccc4ac2704a78fe272520890286228dd5d87fd2d1eb5209cb912b534468fddea	HCNEW1383	haloclass_newtest1402	1	ccc4ac2704a78fe272520890286228dd5d87fd2d1eb5209cb912b534468fddea	True	True	0.15684089340866197	0.47000000000000003	0
1383	seq_2da5ca18433453b0c920adb8079a912df8e8e022f25a4ed016bb7d04004fbc5f	HCNEW1384	haloclass_newtest1402	0	2da5ca18433453b0c920adb8079a912df8e8e022f25a4ed016bb7d04004fbc5f	True	True	0.9762822521405694	0.47000000000000003	1
1384	seq_7e990ffa746c042a9687ab180cd82bc04dee3475bf45e472501d6f8ae6336b06	HCNEW1385	haloclass_newtest1402	0	7e990ffa746c042a9687ab180cd82bc04dee3475bf45e472501d6f8ae6336b06	True	True	0.010203391962760157	0.47000000000000003	0
1385	seq_b58a44b7424c16dc8f6c858336855b22cd12dcd57b0da6fc6f8cf5a40da8ad8f	HCNEW1386	haloclass_newtest1402	0	b58a44b7424c16dc8f6c858336855b22cd12dcd57b0da6fc6f8cf5a40da8ad8f	True	True	0.007279471869411443	0.47000000000000003	0
1386	seq_6c58e97cf2a67aeb3871dd9d6df062455cf383accae9c3d6fcf8dea5a65c49cb	HCNEW1387	haloclass_newtest1402	1	6c58e97cf2a67aeb3871dd9d6df062455cf383accae9c3d6fcf8dea5a65c49cb	True	True	0.9990803078882956	0.47000000000000003	1
1387	seq_a0af8e749a3df75e668a8b3808ca585ab4dcfde4ff3bd968ef8b64f0e0184552	HCNEW1388	haloclass_newtest1402	0	a0af8e749a3df75e668a8b3808ca585ab4dcfde4ff3bd968ef8b64f0e0184552	True	True	0.9881833968002859	0.47000000000000003	1
1388	seq_e3cd4dd22b7148bb78d314af8eea16aa2fb274521c62ec4654d2a932a7a1c79d	HCNEW1389	haloclass_newtest1402	1	e3cd4dd22b7148bb78d314af8eea16aa2fb274521c62ec4654d2a932a7a1c79d	True	True	0.9990747578062183	0.47000000000000003	1
1389	seq_a70a62bfbc047c3650d4faa0c02e0cc54438fa9aec87fc3fc81f97118409c1bf	HCNEW1390	haloclass_newtest1402	0	a70a62bfbc047c3650d4faa0c02e0cc54438fa9aec87fc3fc81f97118409c1bf	True	True	0.09958567335153377	0.47000000000000003	0
1390	seq_5853784ff1f8bd0ddddc26c7065c7f91481ab267ecf8312faacbd5965c255df0	HCNEW1391	haloclass_newtest1402	0	5853784ff1f8bd0ddddc26c7065c7f91481ab267ecf8312faacbd5965c255df0	True	True	0.1114172097934431	0.47000000000000003	0
1391	seq_975fd634c6ddb9aa9defdf19f2f422f14ef34ca99cc09078bdc723b096f2c64e	HCNEW1392	haloclass_newtest1402	0	975fd634c6ddb9aa9defdf19f2f422f14ef34ca99cc09078bdc723b096f2c64e	True	True	0.013497947891819708	0.47000000000000003	0
1392	seq_c79cf90ba2b75177f12cebdb0a51b0e5ba2d3ea5a52fb88d4801b68c3215bf57	HCNEW1393	haloclass_newtest1402	0	c79cf90ba2b75177f12cebdb0a51b0e5ba2d3ea5a52fb88d4801b68c3215bf57	True	True	0.9450104516180957	0.47000000000000003	1
1393	seq_a3998424e4635595a4a8f5a945b179e21eae6043b1a87a71ea28267829355f3a	HCNEW1394	haloclass_newtest1402	1	a3998424e4635595a4a8f5a945b179e21eae6043b1a87a71ea28267829355f3a	True	True	0.9859143763862033	0.47000000000000003	1
1394	seq_22776df7dc6401b0774ae6380cd54a22a38abe38cafbd1b55f6f916c8f5a6b4b	HCNEW1395	haloclass_newtest1402	0	22776df7dc6401b0774ae6380cd54a22a38abe38cafbd1b55f6f916c8f5a6b4b	True	True	0.9253875065751509	0.47000000000000003	1
1395	seq_f7e10a4c00403bb023b54ab479bf165d6587988174912b521f485db0ae0f5568	HCNEW1396	haloclass_newtest1402	1	f7e10a4c00403bb023b54ab479bf165d6587988174912b521f485db0ae0f5568	True	True	0.4924109865855131	0.47000000000000003	1
1396	seq_ee4a83e0449f31d1306a5a64bd75a574b85b538fbac2da8ff9c4bb5badb99be7	HCNEW1397	haloclass_newtest1402	0	ee4a83e0449f31d1306a5a64bd75a574b85b538fbac2da8ff9c4bb5badb99be7	True	True	0.0007152324410182644	0.47000000000000003	0
1397	seq_ec8bab0a189706f7e040e9903ccdd393d10177aff3d804027e4bf03658ed7104	HCNEW1398	haloclass_newtest1402	0	ec8bab0a189706f7e040e9903ccdd393d10177aff3d804027e4bf03658ed7104	True	True	0.5320366096160163	0.47000000000000003	1
1398	seq_77430e6d1c68c66216a8bef8f765cb6441997885b6a949d79a176edc4f7837a4	HCNEW1399	haloclass_newtest1402	0	77430e6d1c68c66216a8bef8f765cb6441997885b6a949d79a176edc4f7837a4	True	True	0.780695917106708	0.47000000000000003	1
1399	seq_dba46e9894e13f3a9430264e38d2f171d1cc379da338b58bdbe0298f6ab5f674	HCNEW1400	haloclass_newtest1402	0	dba46e9894e13f3a9430264e38d2f171d1cc379da338b58bdbe0298f6ab5f674	True	True	0.573132081762755	0.47000000000000003	1
1400	seq_615f718c6e33bc94459c8e539ab74ce6ef84e95067b4fd893d3b47c03fd41323	HCNEW1401	haloclass_newtest1402	1	615f718c6e33bc94459c8e539ab74ce6ef84e95067b4fd893d3b47c03fd41323	True	True	0.9931053721118872	0.47000000000000003	1
1401	seq_dd8a7eaf50e6c91b10d3bda762cfc473959079bf498adfac12b0d0c135d2e08c	HCNEW1402	haloclass_newtest1402	0	dd8a7eaf50e6c91b10d3bda762cfc473959079bf498adfac12b0d0c135d2e08c	True	True	0.5194714985510074	0.47000000000000003	1
1402	seq_3f199c4fa49fbbe291982a9d0933018a329542bc8586bb61907d2caa34d6af0c	HCZHANG0001	haloclass_zhang278	0	3f199c4fa49fbbe291982a9d0933018a329542bc8586bb61907d2caa34d6af0c	True	True	0.15834370549779853	0.47000000000000003	0
1403	seq_744573ea8138f34171b1e28edde77e3db714c693515ba1c18be2a6493f2f2c1a	HCZHANG0002	haloclass_zhang278	0	744573ea8138f34171b1e28edde77e3db714c693515ba1c18be2a6493f2f2c1a	True	True	0.45547997067570517	0.47000000000000003	0
1404	seq_2f9f28e394fa31516a0716f2cd1c8753ab6b6916bcee57a44f47ae563b7159e3	HCZHANG0003	haloclass_zhang278	0	2f9f28e394fa31516a0716f2cd1c8753ab6b6916bcee57a44f47ae563b7159e3	True	True	0.18331972957412151	0.47000000000000003	0
1405	seq_0061cb4da04a45319f007f59bfe34a8be50586f50f2924706ea452d6759aa166	HCZHANG0004	haloclass_zhang278	0	0061cb4da04a45319f007f59bfe34a8be50586f50f2924706ea452d6759aa166	True	True	0.04683665232119247	0.47000000000000003	0
1406	seq_a2155a7bee97e676349d82933bdd7928c80d140657eb608e8aaafa8ff4f73f06	HCZHANG0005	haloclass_zhang278	0	a2155a7bee97e676349d82933bdd7928c80d140657eb608e8aaafa8ff4f73f06	True	True	0.28990530387574254	0.47000000000000003	0
1407	seq_2ce85430a6640c15b8a5fd9cb890c6cc03203bd1fd6513fa017230d1839e7a38	HCZHANG0006	haloclass_zhang278	0	2ce85430a6640c15b8a5fd9cb890c6cc03203bd1fd6513fa017230d1839e7a38	True	True	0.11287822318285057	0.47000000000000003	0
1408	seq_b9d01bee2f63c4d3070c5f9e2adc42ed86de946457e6569e67a2672f7aa5a7e1	HCZHANG0007	haloclass_zhang278	0	b9d01bee2f63c4d3070c5f9e2adc42ed86de946457e6569e67a2672f7aa5a7e1	True	False	0.7754740567168463	0.47000000000000003	1
1409	seq_2db59a77f03b3a2cfd85a0992399414176e0e5231a5ea821e1ee2ab015d6ede6	HCZHANG0008	haloclass_zhang278	0	2db59a77f03b3a2cfd85a0992399414176e0e5231a5ea821e1ee2ab015d6ede6	True	True	0.048123841314365895	0.47000000000000003	0
1410	seq_19489d8893d2e2b9d5a30d57c2fa26cef85cb7bafcb3f0b01e02c38bd3cd1e80	HCZHANG0009	haloclass_zhang278	0	19489d8893d2e2b9d5a30d57c2fa26cef85cb7bafcb3f0b01e02c38bd3cd1e80	True	True	0.5203594245322759	0.47000000000000003	1
1411	seq_11e152a4a241e789493798f1f9fd34241f00d42b6893cb628ceb5b8d7b3aa135	HCZHANG0010	haloclass_zhang278	0	11e152a4a241e789493798f1f9fd34241f00d42b6893cb628ceb5b8d7b3aa135	True	True	0.7348636201799781	0.47000000000000003	1
1412	seq_fe33621e214d4969b701f1afae18be2e3ed2e898601930a4624c9f7e28f4e05d	HCZHANG0011	haloclass_zhang278	0	fe33621e214d4969b701f1afae18be2e3ed2e898601930a4624c9f7e28f4e05d	True	True	0.2898575015139616	0.47000000000000003	0
1413	seq_a5fd4a2ca1d1f8578a9a7eb8f0190557be62b66eef1f03e4aebe95b5bf6b26b5	HCZHANG0012	haloclass_zhang278	0	a5fd4a2ca1d1f8578a9a7eb8f0190557be62b66eef1f03e4aebe95b5bf6b26b5	True	True	0.053534291400307576	0.47000000000000003	0
1414	seq_3edd14be980a6a89b395fd7976e43cab19d3123d316186fe1910c579d57affce	HCZHANG0013	haloclass_zhang278	0	3edd14be980a6a89b395fd7976e43cab19d3123d316186fe1910c579d57affce	True	True	0.8632678940827008	0.47000000000000003	1
1415	seq_2ea46d7f1fbc86252bfd9fd06793c7ac867b273df466ad1809e2dccaa497dc3b	HCZHANG0014	haloclass_zhang278	0	2ea46d7f1fbc86252bfd9fd06793c7ac867b273df466ad1809e2dccaa497dc3b	True	True	0.09106071754889328	0.47000000000000003	0
1416	seq_e9e7561278eebd9553dbde7fb7fa8c433650d1e0a71c5b89a35778fd197b1bd0	HCZHANG0015	haloclass_zhang278	0	e9e7561278eebd9553dbde7fb7fa8c433650d1e0a71c5b89a35778fd197b1bd0	True	True	0.8107937529499374	0.47000000000000003	1
1417	seq_a84f260d84905c57128196d7a5e0e0b8067e8d4a139881330b55b7454b97d670	HCZHANG0016	haloclass_zhang278	0	a84f260d84905c57128196d7a5e0e0b8067e8d4a139881330b55b7454b97d670	True	True	0.4847246172509142	0.47000000000000003	1
1418	seq_d4230e7359a4e9efa10247dc329e53f176d033eb8ca6eb19b6de0eba8f5f4a40	HCZHANG0017	haloclass_zhang278	0	d4230e7359a4e9efa10247dc329e53f176d033eb8ca6eb19b6de0eba8f5f4a40	True	True	0.010680778613979975	0.47000000000000003	0
1419	seq_7d5d6fcc9c727e2673f6538bc5cbba6865150e51d8c10261777019c3b538d28e	HCZHANG0018	haloclass_zhang278	0	7d5d6fcc9c727e2673f6538bc5cbba6865150e51d8c10261777019c3b538d28e	True	True	0.250222232620906	0.47000000000000003	0
1420	seq_cfef250167b67f31a97a5c6e8e6b20216e3903724244bcb1c0bf195f22ed40dc	HCZHANG0019	haloclass_zhang278	0	cfef250167b67f31a97a5c6e8e6b20216e3903724244bcb1c0bf195f22ed40dc	True	True	0.11866152160236969	0.47000000000000003	0
1421	seq_b350c7eb533fb7318cb9f5482483b706febf98745da50b036750228548d1163a	HCZHANG0020	haloclass_zhang278	0	b350c7eb533fb7318cb9f5482483b706febf98745da50b036750228548d1163a	True	True	0.10524960517476087	0.47000000000000003	0
1422	seq_c2f35bef768fe6e7125a02e9b88629c97177231d7932be765238d25d6458384e	HCZHANG0021	haloclass_zhang278	0	c2f35bef768fe6e7125a02e9b88629c97177231d7932be765238d25d6458384e	True	True	0.25893892885443853	0.47000000000000003	0
1423	seq_57192c0011452841df8a42082afed54b9f5d67ef61102adcf1039d025cce01af	HCZHANG0022	haloclass_zhang278	0	57192c0011452841df8a42082afed54b9f5d67ef61102adcf1039d025cce01af	True	True	0.11693340710955749	0.47000000000000003	0
1424	seq_c1d68ae76c1d3e316375bf61046e8eb4fafea918405c2c881e1bbc3d070ec1fa	HCZHANG0023	haloclass_zhang278	0	c1d68ae76c1d3e316375bf61046e8eb4fafea918405c2c881e1bbc3d070ec1fa	True	True	0.41983111553425184	0.47000000000000003	0
1425	seq_b77490a4c3ea18fb3c453d4ff634cd9ec70e11e8f43f656b89fd85555f316b5a	HCZHANG0024	haloclass_zhang278	0	b77490a4c3ea18fb3c453d4ff634cd9ec70e11e8f43f656b89fd85555f316b5a	True	True	0.7014346835501356	0.47000000000000003	1
1426	seq_849704105fffffc36f61a4829d0c9e7b2723deec3941ff1b31d66f5a379a4050	HCZHANG0025	haloclass_zhang278	0	849704105fffffc36f61a4829d0c9e7b2723deec3941ff1b31d66f5a379a4050	True	True	0.3765374415292111	0.47000000000000003	0
1427	seq_dc1f3420f19f44a8c9d88c19aaea6849576c4889fdc94f6914e67e6dc9c79c14	HCZHANG0026	haloclass_zhang278	0	dc1f3420f19f44a8c9d88c19aaea6849576c4889fdc94f6914e67e6dc9c79c14	True	True	0.7561098943206618	0.47000000000000003	1
1428	seq_7805a4e0709c63ebf2fc64bfcfa9ffaf727b1285e03d0875fece8f0ad7f2f63c	HCZHANG0027	haloclass_zhang278	0	7805a4e0709c63ebf2fc64bfcfa9ffaf727b1285e03d0875fece8f0ad7f2f63c	True	True	0.034667623734723464	0.47000000000000003	0
1429	seq_758bba00bdfcc061ca948187eade8b4537ff7112feece8ea93762e906d4741c1	HCZHANG0028	haloclass_zhang278	0	758bba00bdfcc061ca948187eade8b4537ff7112feece8ea93762e906d4741c1	True	True	0.039762801907607496	0.47000000000000003	0
1430	seq_240ca5c36c1d895fd3a40c5e9e52a663c69449fc472be4f9452d57fc6570d005	HCZHANG0029	haloclass_zhang278	0	240ca5c36c1d895fd3a40c5e9e52a663c69449fc472be4f9452d57fc6570d005	True	True	0.010423987029171494	0.47000000000000003	0
1431	seq_4c3d3c7ef7a6b674655c691c49bd224c1b2b4778e6a8df757bf1579ed684a8c4	HCZHANG0030	haloclass_zhang278	0	4c3d3c7ef7a6b674655c691c49bd224c1b2b4778e6a8df757bf1579ed684a8c4	True	True	0.05528817636595765	0.47000000000000003	0
1432	seq_a36d8b1665501bb452483ee2ce8b8a1f9a9808987950339a39df0ed9de6ce86e	HCZHANG0031	haloclass_zhang278	0	a36d8b1665501bb452483ee2ce8b8a1f9a9808987950339a39df0ed9de6ce86e	True	True	0.29692172444357057	0.47000000000000003	0
1433	seq_51203d863dfe2657ba3ec50e99707280644546e7b3f629c15db21307ab258dff	HCZHANG0032	haloclass_zhang278	0	51203d863dfe2657ba3ec50e99707280644546e7b3f629c15db21307ab258dff	True	True	0.09776834735659345	0.47000000000000003	0
1434	seq_1f3fc9e46e64f76b4fe3bf8d746bcdc7987b1f78d2414887c08967a0a0c25679	HCZHANG0033	haloclass_zhang278	0	1f3fc9e46e64f76b4fe3bf8d746bcdc7987b1f78d2414887c08967a0a0c25679	True	True	0.435843445740376	0.47000000000000003	0
1435	seq_1e04aba7ca0c13c593dc59f6e08955c203aa0d828b7bdfd28a27d43d0a5378d9	HCZHANG0034	haloclass_zhang278	0	1e04aba7ca0c13c593dc59f6e08955c203aa0d828b7bdfd28a27d43d0a5378d9	True	True	0.24999119516590312	0.47000000000000003	0
1436	seq_691157ac6a5950ff8fab971255ef63508ce9db435f7ff83ebb28004b27e60bed	HCZHANG0035	haloclass_zhang278	0	691157ac6a5950ff8fab971255ef63508ce9db435f7ff83ebb28004b27e60bed	True	True	0.2297832613099429	0.47000000000000003	0
1437	seq_203056e7de0487ee8d1be77f3ac28446b9309d340521dd9eefa7b2d0343fe873	HCZHANG0036	haloclass_zhang278	0	203056e7de0487ee8d1be77f3ac28446b9309d340521dd9eefa7b2d0343fe873	True	True	0.8048886228312533	0.47000000000000003	1
1438	seq_2abc07b2cf97c387abf32f714bcfd60a942c99518300a21f96794f06a5b2789a	HCZHANG0037	haloclass_zhang278	0	2abc07b2cf97c387abf32f714bcfd60a942c99518300a21f96794f06a5b2789a	True	True	0.004850599187811968	0.47000000000000003	0
1439	seq_d7f7a8281c3387198b7851deb7b8132ec577131c465527995f6ba492ee7ad837	HCZHANG0038	haloclass_zhang278	0	d7f7a8281c3387198b7851deb7b8132ec577131c465527995f6ba492ee7ad837	True	True	0.1629669078411419	0.47000000000000003	0
1440	seq_b0e907b17e250d4d4251cd5f67c627b1c732d76d9085d75831a7b64c551c6aa5	HCZHANG0039	haloclass_zhang278	0	b0e907b17e250d4d4251cd5f67c627b1c732d76d9085d75831a7b64c551c6aa5	True	True	0.12557700776215597	0.47000000000000003	0
1441	seq_fe7b73df38ab597b1bd87de46d4461affe323b5140457803a6794c20eaac7fe9	HCZHANG0040	haloclass_zhang278	0	fe7b73df38ab597b1bd87de46d4461affe323b5140457803a6794c20eaac7fe9	True	True	0.05796741971311195	0.47000000000000003	0
1442	seq_dd1dfb293d5ddc76db4c8a5feee5a95a38971587c362594e4221f15e8f0d0bc4	HCZHANG0041	haloclass_zhang278	0	dd1dfb293d5ddc76db4c8a5feee5a95a38971587c362594e4221f15e8f0d0bc4	True	True	0.1888926804680423	0.47000000000000003	0
1443	seq_6bbfb7e722e804a64229dbccce4d9f8742925198657ab596b0c1fc49e3da7a7b	HCZHANG0042	haloclass_zhang278	0	6bbfb7e722e804a64229dbccce4d9f8742925198657ab596b0c1fc49e3da7a7b	True	True	0.017740120302128796	0.47000000000000003	0
1444	seq_aabc13183e39fbfb46ab9ce484dee5c8e9aa464f1f717d18aa8c6e513197abdb	HCZHANG0043	haloclass_zhang278	0	aabc13183e39fbfb46ab9ce484dee5c8e9aa464f1f717d18aa8c6e513197abdb	True	True	0.7747122756858058	0.47000000000000003	1
1445	seq_9a6865fafb21da9e7de607c73424eff8c9e07328d8a95f9db14da4ab569f3b9e	HCZHANG0044	haloclass_zhang278	0	9a6865fafb21da9e7de607c73424eff8c9e07328d8a95f9db14da4ab569f3b9e	True	True	0.871134324304875	0.47000000000000003	1
1446	seq_f63c2a66854e0199e0444ac72e2facd9183d3d4d4b7637d71f02e17e739ef165	HCZHANG0045	haloclass_zhang278	0	f63c2a66854e0199e0444ac72e2facd9183d3d4d4b7637d71f02e17e739ef165	True	True	0.7056163291269955	0.47000000000000003	1
1447	seq_d27852460ef940f95d771c1aa8a6f8854c70bfab997f61f213448944fc4d023e	HCZHANG0046	haloclass_zhang278	0	d27852460ef940f95d771c1aa8a6f8854c70bfab997f61f213448944fc4d023e	True	True	0.04292202563164775	0.47000000000000003	0
1448	seq_2831732e46eea1784bb61dae125c25224b53e4648dfbfc2536c59127bcb6999c	HCZHANG0047	haloclass_zhang278	0	2831732e46eea1784bb61dae125c25224b53e4648dfbfc2536c59127bcb6999c	True	True	0.2700986591265978	0.47000000000000003	0
1449	seq_6d689cc205d13f42a241bbed0f5f1ebfb6bb92d09b4cc9a124edbfb73d365066	HCZHANG0048	haloclass_zhang278	0	6d689cc205d13f42a241bbed0f5f1ebfb6bb92d09b4cc9a124edbfb73d365066	True	True	0.9298055839000862	0.47000000000000003	1
1450	seq_15e01a5d34f9944c6c3e755659e59998d3a783996acf3013902b64d600b046e0	HCZHANG0049	haloclass_zhang278	0	15e01a5d34f9944c6c3e755659e59998d3a783996acf3013902b64d600b046e0	True	True	0.008571352212913802	0.47000000000000003	0
1451	seq_0b0a8c657f32ae9b8bffe596e3ce06d60a3993f7fed42e00b935a698f8bef030	HCZHANG0050	haloclass_zhang278	0	0b0a8c657f32ae9b8bffe596e3ce06d60a3993f7fed42e00b935a698f8bef030	True	True	0.7235795261731653	0.47000000000000003	1
1452	seq_66bff290c83671b0d56a4e0fa426221734830582d6ab6b04d64ee9f0163c8005	HCZHANG0051	haloclass_zhang278	0	66bff290c83671b0d56a4e0fa426221734830582d6ab6b04d64ee9f0163c8005	True	True	0.12651438769048032	0.47000000000000003	0
1453	seq_1a33e62c9f2d74f97821301ca5d14682e5aed6bb22f8e730d7a1b39bcb05441e	HCZHANG0052	haloclass_zhang278	0	1a33e62c9f2d74f97821301ca5d14682e5aed6bb22f8e730d7a1b39bcb05441e	True	True	0.08046030034465189	0.47000000000000003	0
1454	seq_aacb7a82e5dc9a643df088a4e85c03ff47c5d9ae2cd9815156dd005f6d9d7804	HCZHANG0053	haloclass_zhang278	0	aacb7a82e5dc9a643df088a4e85c03ff47c5d9ae2cd9815156dd005f6d9d7804	True	True	0.3395200739106365	0.47000000000000003	0
1455	seq_876ae1e75e1f24d12057f51ddad36ebe86bb62781fe653c204dbc49dfbec8254	HCZHANG0054	haloclass_zhang278	0	876ae1e75e1f24d12057f51ddad36ebe86bb62781fe653c204dbc49dfbec8254	True	True	0.3851667906457037	0.47000000000000003	0
1456	seq_7cf8bc9945be5cc2d3854650fc50250d193f57508ef09a5162a4288a2c442395	HCZHANG0055	haloclass_zhang278	0	7cf8bc9945be5cc2d3854650fc50250d193f57508ef09a5162a4288a2c442395	True	True	0.48059789922920887	0.47000000000000003	1
1457	seq_18fb943458cc2168b54d7e93645e3a4a097f6bce6c20c0e964c1f62893231d9b	HCZHANG0056	haloclass_zhang278	0	18fb943458cc2168b54d7e93645e3a4a097f6bce6c20c0e964c1f62893231d9b	True	True	0.5377231302794128	0.47000000000000003	1
1458	seq_139c455ae3ae0b86e998055ebaee4d8f400a7d1c1a09d7d695172b083d00f640	HCZHANG0057	haloclass_zhang278	0	139c455ae3ae0b86e998055ebaee4d8f400a7d1c1a09d7d695172b083d00f640	True	True	0.7550558571951079	0.47000000000000003	1
1459	seq_74ca6b70d77866119cc913bebf9d199f730b1d4aeb79af6c4419cc3e348e08ea	HCZHANG0058	haloclass_zhang278	0	74ca6b70d77866119cc913bebf9d199f730b1d4aeb79af6c4419cc3e348e08ea	True	True	0.4244341323806636	0.47000000000000003	0
